clip_name,clip_directory,frame_count,complete_16_frames,detected_frame_indices,missing_frame_indices,extra_frame_indices,folder_size_bytes
02-01-02-01-01-01-11,/kaggle/working/ravdess_faces_16f/02-01-02-01-01-01-11,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,335731
02-01-02-01-01-01-12,/kaggle/working/ravdess_faces_16f/02-01-02-01-01-01-12,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,241351
02-01-02-01-01-01-13,/kaggle/working/ravdess_faces_16f/02-01-02-01-01-01-13,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,310680
02-01-02-01-01-01-14,/kaggle/working/ravdess_faces_16f/02-01-02-01-01-01-14,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,279685
02-01-02-01-01-01-15,/kaggle/working/ravdess_faces_16f/02-01-02-01-01-01-15,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,297878
02-01-02-01-01-01-16,/kaggle/working/ravdess_faces_16f/02-01-02-01-01-01-16,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,289211
02-01-02-01-01-01-17,/kaggle/working/ravdess_faces_16f/02-01-02-01-01-01-17,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,313288
02-01-02-01-01-01-18,/kaggle/working/ravdess_faces_16f/02-01-02-01-01-01-18,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,319508
02-01-02-01-01-01-19,/kaggle/working/ravdess_faces_16f/02-01-02-01-01-01-19,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,295353
02-01-02-01-01-01-20,/kaggle/working/ravdess_faces_16f/02-01-02-01-01-01-20,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,277182
02-01-02-01-01-01-21,/kaggle/working/ravdess_faces_16f/02-01-02-01-01-01-21,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,263829
02-01-02-01-01-01-22,/kaggle/working/ravdess_faces_16f/02-01-02-01-01-01-22,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,296581
02-01-02-01-01-01-23,/kaggle/working/ravdess_faces_16f/02-01-02-01-01-01-23,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,294222
02-01-02-01-01-01-24,/kaggle/working/ravdess_faces_16f/02-01-02-01-01-01-24,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,290842
02-01-02-01-01-02-01,/kaggle/working/ravdess_faces_16f/02-01-02-01-01-02-01,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,264322
02-01-02-01-01-02-02,/kaggle/working/ravdess_faces_16f/02-01-02-01-01-02-02,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,275507
02-01-02-01-01-02-03,/kaggle/working/ravdess_faces_16f/02-01-02-01-01-02-03,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,290023
02-01-02-01-01-02-04,/kaggle/working/ravdess_faces_16f/02-01-02-01-01-02-04,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,286816
02-01-02-01-01-02-05,/kaggle/working/ravdess_faces_16f/02-01-02-01-01-02-05,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,312695
02-01-02-01-01-02-06,/kaggle/working/ravdess_faces_16f/02-01-02-01-01-02-06,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,274238
02-01-02-01-01-02-07,/kaggle/working/ravdess_faces_16f/02-01-02-01-01-02-07,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,292710
02-01-02-01-01-02-08,/kaggle/working/ravdess_faces_16f/02-01-02-01-01-02-08,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,299796
02-01-02-01-01-02-09,/kaggle/working/ravdess_faces_16f/02-01-02-01-01-02-09,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,308737
02-01-02-01-01-02-10,/kaggle/working/ravdess_faces_16f/02-01-02-01-01-02-10,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,293184
02-01-02-01-01-02-11,/kaggle/working/ravdess_faces_16f/02-01-02-01-01-02-11,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,348116
02-01-02-01-01-02-12,/kaggle/working/ravdess_faces_16f/02-01-02-01-01-02-12,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,243216
02-01-02-01-01-02-13,/kaggle/working/ravdess_faces_16f/02-01-02-01-01-02-13,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,309947
02-01-02-01-01-02-14,/kaggle/working/ravdess_faces_16f/02-01-02-01-01-02-14,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,277432
02-01-02-01-01-02-15,/kaggle/working/ravdess_faces_16f/02-01-02-01-01-02-15,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,298400
02-01-02-01-01-02-16,/kaggle/working/ravdess_faces_16f/02-01-02-01-01-02-16,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,297209
02-01-02-01-01-02-17,/kaggle/working/ravdess_faces_16f/02-01-02-01-01-02-17,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,312820
02-01-02-01-01-02-18,/kaggle/working/ravdess_faces_16f/02-01-02-01-01-02-18,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,317219
02-01-02-01-01-02-19,/kaggle/working/ravdess_faces_16f/02-01-02-01-01-02-19,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,291475
02-01-02-01-01-02-20,/kaggle/working/ravdess_faces_16f/02-01-02-01-01-02-20,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,281618
02-01-02-01-01-02-21,/kaggle/working/ravdess_faces_16f/02-01-02-01-01-02-21,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,264961
02-01-02-01-01-02-22,/kaggle/working/ravdess_faces_16f/02-01-02-01-01-02-22,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,295890
02-01-02-01-01-02-23,/kaggle/working/ravdess_faces_16f/02-01-02-01-01-02-23,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,299106
02-01-02-01-01-02-24,/kaggle/working/ravdess_faces_16f/02-01-02-01-01-02-24,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,290063
02-01-02-01-02-01-01,/kaggle/working/ravdess_faces_16f/02-01-02-01-02-01-01,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,273208
02-01-02-01-02-01-02,/kaggle/working/ravdess_faces_16f/02-01-02-01-02-01-02,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,275560
02-01-02-01-02-01-03,/kaggle/working/ravdess_faces_16f/02-01-02-01-02-01-03,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,291662
02-01-02-01-02-01-04,/kaggle/working/ravdess_faces_16f/02-01-02-01-02-01-04,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,287293
02-01-02-01-02-01-05,/kaggle/working/ravdess_faces_16f/02-01-02-01-02-01-05,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,308791
02-01-02-01-02-01-06,/kaggle/working/ravdess_faces_16f/02-01-02-01-02-01-06,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,276791
02-01-02-01-02-01-07,/kaggle/working/ravdess_faces_16f/02-01-02-01-02-01-07,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,296100
02-01-02-01-02-01-08,/kaggle/working/ravdess_faces_16f/02-01-02-01-02-01-08,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,299040
02-01-02-01-02-01-09,/kaggle/working/ravdess_faces_16f/02-01-02-01-02-01-09,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,309919
02-01-02-01-02-01-10,/kaggle/working/ravdess_faces_16f/02-01-02-01-02-01-10,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,288182
02-01-02-01-02-01-11,/kaggle/working/ravdess_faces_16f/02-01-02-01-02-01-11,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,346193
02-01-02-01-02-01-12,/kaggle/working/ravdess_faces_16f/02-01-02-01-02-01-12,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,242137
02-01-02-01-02-01-13,/kaggle/working/ravdess_faces_16f/02-01-02-01-02-01-13,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,309038
02-01-02-01-02-01-14,/kaggle/working/ravdess_faces_16f/02-01-02-01-02-01-14,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,274389
02-01-02-01-02-01-15,/kaggle/working/ravdess_faces_16f/02-01-02-01-02-01-15,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,297686
02-01-02-01-02-01-16,/kaggle/working/ravdess_faces_16f/02-01-02-01-02-01-16,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,285999
02-01-02-01-02-01-17,/kaggle/working/ravdess_faces_16f/02-01-02-01-02-01-17,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,314771
02-01-02-01-02-01-18,/kaggle/working/ravdess_faces_16f/02-01-02-01-02-01-18,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,322433
02-01-02-01-02-01-19,/kaggle/working/ravdess_faces_16f/02-01-02-01-02-01-19,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,290134
02-01-02-01-02-01-20,/kaggle/working/ravdess_faces_16f/02-01-02-01-02-01-20,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,274773
02-01-02-01-02-01-21,/kaggle/working/ravdess_faces_16f/02-01-02-01-02-01-21,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,266829
02-01-02-01-02-01-22,/kaggle/working/ravdess_faces_16f/02-01-02-01-02-01-22,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,297299
02-01-02-01-02-01-23,/kaggle/working/ravdess_faces_16f/02-01-02-01-02-01-23,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,297637
02-01-02-01-02-01-24,/kaggle/working/ravdess_faces_16f/02-01-02-01-02-01-24,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,290798
02-01-02-01-02-02-01,/kaggle/working/ravdess_faces_16f/02-01-02-01-02-02-01,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,274591
02-01-02-01-02-02-02,/kaggle/working/ravdess_faces_16f/02-01-02-01-02-02-02,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,277078
02-01-02-01-02-02-03,/kaggle/working/ravdess_faces_16f/02-01-02-01-02-02-03,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,295145
02-01-02-01-02-02-04,/kaggle/working/ravdess_faces_16f/02-01-02-01-02-02-04,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,289627
02-01-02-01-02-02-05,/kaggle/working/ravdess_faces_16f/02-01-02-01-02-02-05,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,310629
02-01-02-01-02-02-06,/kaggle/working/ravdess_faces_16f/02-01-02-01-02-02-06,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,274363
02-01-02-01-02-02-07,/kaggle/working/ravdess_faces_16f/02-01-02-01-02-02-07,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,298546
02-01-02-01-02-02-08,/kaggle/working/ravdess_faces_16f/02-01-02-01-02-02-08,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,300160
02-01-02-01-02-02-09,/kaggle/working/ravdess_faces_16f/02-01-02-01-02-02-09,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,307971
02-01-02-01-02-02-10,/kaggle/working/ravdess_faces_16f/02-01-02-01-02-02-10,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,289263
02-01-02-01-02-02-11,/kaggle/working/ravdess_faces_16f/02-01-02-01-02-02-11,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,348419
02-01-02-01-02-02-12,/kaggle/working/ravdess_faces_16f/02-01-02-01-02-02-12,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,242472
02-01-02-01-02-02-13,/kaggle/working/ravdess_faces_16f/02-01-02-01-02-02-13,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,306817
02-01-02-01-02-02-14,/kaggle/working/ravdess_faces_16f/02-01-02-01-02-02-14,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,275126
02-01-02-01-02-02-15,/kaggle/working/ravdess_faces_16f/02-01-02-01-02-02-15,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,298484
02-01-02-01-02-02-16,/kaggle/working/ravdess_faces_16f/02-01-02-01-02-02-16,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,292188
02-01-02-01-02-02-17,/kaggle/working/ravdess_faces_16f/02-01-02-01-02-02-17,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,315473
02-01-02-01-02-02-18,/kaggle/working/ravdess_faces_16f/02-01-02-01-02-02-18,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,316444
02-01-02-01-02-02-19,/kaggle/working/ravdess_faces_16f/02-01-02-01-02-02-19,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,291424
02-01-02-01-02-02-20,/kaggle/working/ravdess_faces_16f/02-01-02-01-02-02-20,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,280887
02-01-02-01-02-02-21,/kaggle/working/ravdess_faces_16f/02-01-02-01-02-02-21,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,261851
02-01-02-01-02-02-22,/kaggle/working/ravdess_faces_16f/02-01-02-01-02-02-22,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,296765
02-01-02-01-02-02-23,/kaggle/working/ravdess_faces_16f/02-01-02-01-02-02-23,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,293906
02-01-02-01-02-02-24,/kaggle/working/ravdess_faces_16f/02-01-02-01-02-02-24,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,290639
02-01-02-02-01-01-01,/kaggle/working/ravdess_faces_16f/02-01-02-02-01-01-01,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,262980
02-01-02-02-01-01-02,/kaggle/working/ravdess_faces_16f/02-01-02-02-01-01-02,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,279601
02-01-02-02-01-01-03,/kaggle/working/ravdess_faces_16f/02-01-02-02-01-01-03,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,293162
02-01-02-02-01-01-04,/kaggle/working/ravdess_faces_16f/02-01-02-02-01-01-04,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,285561
02-01-02-02-01-01-05,/kaggle/working/ravdess_faces_16f/02-01-02-02-01-01-05,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,309643
02-01-02-02-01-01-06,/kaggle/working/ravdess_faces_16f/02-01-02-02-01-01-06,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,275146
02-01-02-02-01-01-07,/kaggle/working/ravdess_faces_16f/02-01-02-02-01-01-07,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,295032
02-01-02-02-01-01-08,/kaggle/working/ravdess_faces_16f/02-01-02-02-01-01-08,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,292436
02-01-02-02-01-01-09,/kaggle/working/ravdess_faces_16f/02-01-02-02-01-01-09,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,301774
02-01-02-02-01-01-10,/kaggle/working/ravdess_faces_16f/02-01-02-02-01-01-10,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,289852
02-01-02-02-01-01-11,/kaggle/working/ravdess_faces_16f/02-01-02-02-01-01-11,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,348443
02-01-02-02-01-01-12,/kaggle/working/ravdess_faces_16f/02-01-02-02-01-01-12,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,239767
02-01-02-02-01-01-13,/kaggle/working/ravdess_faces_16f/02-01-02-02-01-01-13,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,310887
02-01-02-02-01-01-14,/kaggle/working/ravdess_faces_16f/02-01-02-02-01-01-14,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,285272
02-01-02-02-01-01-15,/kaggle/working/ravdess_faces_16f/02-01-02-02-01-01-15,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,297410
02-01-02-02-01-01-16,/kaggle/working/ravdess_faces_16f/02-01-02-02-01-01-16,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,287768
02-01-02-02-01-01-17,/kaggle/working/ravdess_faces_16f/02-01-02-02-01-01-17,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,315456
02-01-02-02-01-01-18,/kaggle/working/ravdess_faces_16f/02-01-02-02-01-01-18,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,324571
02-01-02-02-01-01-19,/kaggle/working/ravdess_faces_16f/02-01-02-02-01-01-19,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,295018
02-01-02-02-01-01-20,/kaggle/working/ravdess_faces_16f/02-01-02-02-01-01-20,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,271495
02-01-02-02-01-01-21,/kaggle/working/ravdess_faces_16f/02-01-02-02-01-01-21,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,259376
02-01-02-02-01-01-22,/kaggle/working/ravdess_faces_16f/02-01-02-02-01-01-22,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,300317
02-01-02-02-01-01-23,/kaggle/working/ravdess_faces_16f/02-01-02-02-01-01-23,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,296148
02-01-02-02-01-01-24,/kaggle/working/ravdess_faces_16f/02-01-02-02-01-01-24,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,290660
02-01-02-02-01-02-01,/kaggle/working/ravdess_faces_16f/02-01-02-02-01-02-01,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,263819
02-01-02-02-01-02-02,/kaggle/working/ravdess_faces_16f/02-01-02-02-01-02-02,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,278320
02-01-02-02-01-02-03,/kaggle/working/ravdess_faces_16f/02-01-02-02-01-02-03,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,302644
02-01-02-02-01-02-04,/kaggle/working/ravdess_faces_16f/02-01-02-02-01-02-04,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,276796
02-01-02-02-01-02-05,/kaggle/working/ravdess_faces_16f/02-01-02-02-01-02-05,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,311514
02-01-02-02-01-02-06,/kaggle/working/ravdess_faces_16f/02-01-02-02-01-02-06,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,280735
02-01-02-02-01-02-07,/kaggle/working/ravdess_faces_16f/02-01-02-02-01-02-07,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,293523
02-01-02-02-01-02-08,/kaggle/working/ravdess_faces_16f/02-01-02-02-01-02-08,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,295944
02-01-02-02-01-02-09,/kaggle/working/ravdess_faces_16f/02-01-02-02-01-02-09,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,308550
02-01-02-02-01-02-10,/kaggle/working/ravdess_faces_16f/02-01-02-02-01-02-10,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,286266
02-01-02-02-01-02-11,/kaggle/working/ravdess_faces_16f/02-01-02-02-01-02-11,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,350732
02-01-02-02-01-02-12,/kaggle/working/ravdess_faces_16f/02-01-02-02-01-02-12,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,242272
02-01-02-02-01-02-13,/kaggle/working/ravdess_faces_16f/02-01-02-02-01-02-13,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,316123
02-01-02-02-01-02-14,/kaggle/working/ravdess_faces_16f/02-01-02-02-01-02-14,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,274704
02-01-02-02-01-02-15,/kaggle/working/ravdess_faces_16f/02-01-02-02-01-02-15,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,300420
02-01-02-02-01-02-16,/kaggle/working/ravdess_faces_16f/02-01-02-02-01-02-16,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,301762
02-01-02-02-01-02-17,/kaggle/working/ravdess_faces_16f/02-01-02-02-01-02-17,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,315698
02-01-02-02-01-02-18,/kaggle/working/ravdess_faces_16f/02-01-02-02-01-02-18,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,323359
02-01-02-02-01-02-19,/kaggle/working/ravdess_faces_16f/02-01-02-02-01-02-19,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,293561
02-01-02-02-01-02-20,/kaggle/working/ravdess_faces_16f/02-01-02-02-01-02-20,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,272662
02-01-02-02-01-02-21,/kaggle/working/ravdess_faces_16f/02-01-02-02-01-02-21,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,259104
02-01-02-02-01-02-22,/kaggle/working/ravdess_faces_16f/02-01-02-02-01-02-22,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,301365
02-01-02-02-01-02-23,/kaggle/working/ravdess_faces_16f/02-01-02-02-01-02-23,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,298171
02-01-02-02-01-02-24,/kaggle/working/ravdess_faces_16f/02-01-02-02-01-02-24,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,287452
02-01-02-02-02-01-01,/kaggle/working/ravdess_faces_16f/02-01-02-02-02-01-01,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,263502
02-01-02-02-02-01-02,/kaggle/working/ravdess_faces_16f/02-01-02-02-02-01-02,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,275465
02-01-02-02-02-01-03,/kaggle/working/ravdess_faces_16f/02-01-02-02-02-01-03,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,295665
02-01-02-02-02-01-04,/kaggle/working/ravdess_faces_16f/02-01-02-02-02-01-04,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,275521
02-01-02-02-02-01-05,/kaggle/working/ravdess_faces_16f/02-01-02-02-02-01-05,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,309351
02-01-02-02-02-01-06,/kaggle/working/ravdess_faces_16f/02-01-02-02-02-01-06,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,274577
02-01-02-02-02-01-07,/kaggle/working/ravdess_faces_16f/02-01-02-02-02-01-07,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,292364
02-01-02-02-02-01-08,/kaggle/working/ravdess_faces_16f/02-01-02-02-02-01-08,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,297692
02-01-02-02-02-01-09,/kaggle/working/ravdess_faces_16f/02-01-02-02-02-01-09,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,304029
02-01-02-02-02-01-10,/kaggle/working/ravdess_faces_16f/02-01-02-02-02-01-10,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,291744
02-01-02-02-02-01-11,/kaggle/working/ravdess_faces_16f/02-01-02-02-02-01-11,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,350201
02-01-02-02-02-01-12,/kaggle/working/ravdess_faces_16f/02-01-02-02-02-01-12,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,242928
02-01-02-02-02-01-13,/kaggle/working/ravdess_faces_16f/02-01-02-02-02-01-13,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,310196
02-01-02-02-02-01-14,/kaggle/working/ravdess_faces_16f/02-01-02-02-02-01-14,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,282735
02-01-02-02-02-01-15,/kaggle/working/ravdess_faces_16f/02-01-02-02-02-01-15,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,301658
02-01-02-02-02-01-16,/kaggle/working/ravdess_faces_16f/02-01-02-02-02-01-16,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,289890
02-01-02-02-02-01-17,/kaggle/working/ravdess_faces_16f/02-01-02-02-02-01-17,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,317543
02-01-02-02-02-01-18,/kaggle/working/ravdess_faces_16f/02-01-02-02-02-01-18,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,316313
02-01-02-02-02-01-19,/kaggle/working/ravdess_faces_16f/02-01-02-02-02-01-19,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,292753
02-01-02-02-02-01-20,/kaggle/working/ravdess_faces_16f/02-01-02-02-02-01-20,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,271089
02-01-02-02-02-01-21,/kaggle/working/ravdess_faces_16f/02-01-02-02-02-01-21,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,264248
02-01-02-02-02-01-22,/kaggle/working/ravdess_faces_16f/02-01-02-02-02-01-22,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,297917
02-01-02-02-02-01-23,/kaggle/working/ravdess_faces_16f/02-01-02-02-02-01-23,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,291376
